order_id,payment_sequential,payment_type,payment_installments,payment_value
96940,1,credit_card,3,123.79
96941,1,credit_card,1,147.7
96942,1,boleto,1,92.78
96943,1,boleto,1,75.07
96944,1,boleto,1,100.33
96945,1,credit_card,1,134.53
96946,1,credit_card,6,62.79
96947,1,credit_card,5,56.94
96948,1,credit_card,6,133.95
96949,1,credit_card,2,189.37
96950,1,credit_card,3,34.37
96951,1,credit_card,5,51.48
96952,1,boleto,1,2026.54
96953,1,credit_card,2,138.15
96954,1,credit_card,2,154.32
96955,1,credit_card,2,138.72
96956,1,credit_card,1,47.37
96957,1,credit_card,2,89.96
96958,1,credit_card,8,1003.76
96959,1,boleto,1,70.89
96960,1,credit_card,2,93.4
96961,1,credit_card,20,206.99
96962,1,credit_card,7,82.36
96963,1,credit_card,1,60.69
96964,1,credit_card,1,46.96
96965,1,credit_card,4,49.0
96966,1,credit_card,8,581.68
96967,1,credit_card,10,1672.08
96968,1,credit_card,3,148.72
96969,1,boleto,1,73.43
96970,2,voucher,1,36.76
96971,1,credit_card,1,111.89
96972,1,credit_card,1,33.84
96973,1,credit_card,1,64.42
96974,1,credit_card,7,77.88
96975,1,credit_card,9,95.17
96976,1,credit_card,4,57.91
96977,1,credit_card,5,264.05
96978,1,credit_card,2,113.39
96979,1,credit_card,10,246.87
96980,1,boleto,1,284.23
96981,1,credit_card,6,63.49
96982,1,credit_card,2,26.77
96983,2,voucher,1,88.85
96984,1,boleto,1,68.88
96985,1,boleto,1,69.31
96986,1,boleto,1,57.29
96987,1,boleto,1,185.05
96988,1,credit_card,2,115.94
96989,1,credit_card,1,221.96
96990,1,credit_card,2,52.28
96991,1,credit_card,10,353.17
96992,1,credit_card,2,23.19
96993,1,credit_card,1,102.66
96994,4,voucher,1,35.17
96995,1,credit_card,2,63.55
96996,1,debit_card,1,69.07
96997,1,credit_card,5,159.46
96998,1,voucher,1,215.15
96999,1,credit_card,1,40.15
97000,1,credit_card,3,147.29
97001,1,boleto,1,57.75
97002,1,credit_card,8,1042.51
97003,1,credit_card,8,398.74
97004,1,credit_card,1,117.26
97005,1,credit_card,1,80.9
97006,1,credit_card,4,118.7
97007,1,boleto,1,104.37
97008,1,credit_card,3,82.88
97009,1,credit_card,1,124.33
97010,1,boleto,1,42.77
97011,1,credit_card,1,94.12
97012,1,credit_card,5,52.07
97013,1,credit_card,1,208.11
97014,1,credit_card,6,138.28
97015,1,credit_card,5,448.51
97016,1,boleto,1,29.28
97017,1,boleto,1,105.06
97018,1,credit_card,4,54.77
97019,1,credit_card,2,103.24
97020,1,credit_card,6,120.87
97021,1,boleto,1,207.28
97022,1,credit_card,5,103.37
97023,1,credit_card,5,53.48
97024,2,voucher,1,50.0
97025,1,credit_card,4,71.53
97026,1,credit_card,10,199.69
97027,1,credit_card,2,149.4
97028,1,boleto,1,84.1
97029,1,credit_card,1,24.13
97030,1,voucher,1,20.0
97031,1,credit_card,7,77.97
97032,1,credit_card,8,233.81
97033,1,boleto,1,65.53
97034,1,credit_card,1,34.85
97035,1,credit_card,8,164.21
97036,1,credit_card,1,80.05
97037,1,credit_card,1,23.77
97038,1,credit_card,5,82.52
97039,1,credit_card,1,64.24
97040,1,credit_card,1,37.68
97041,1,credit_card,10,1231.29
97042,1,credit_card,1,75.46
97043,1,credit_card,1,14.08
97044,1,credit_card,4,87.64
97045,1,credit_card,3,51.82
97046,1,credit_card,10,370.72
97047,1,credit_card,1,73.38
97048,1,credit_card,4,249.49
97049,1,credit_card,2,95.65
97050,1,boleto,1,204.75
97051,1,credit_card,9,190.12
97052,1,credit_card,1,191.46
97053,1,credit_card,4,42.5
97054,1,credit_card,7,78.03
97055,2,voucher,1,10.0
97056,1,credit_card,6,62.16
97057,1,credit_card,8,448.51
97058,1,credit_card,5,198.2
97059,1,credit_card,7,134.43
97060,1,credit_card,3,62.44
97061,1,boleto,1,157.35
97062,1,credit_card,5,164.44
97063,1,boleto,1,83.63
97064,1,credit_card,3,98.42
97065,1,credit_card,4,107.5
97066,1,credit_card,1,72.46
97067,1,boleto,1,223.89
97068,1,boleto,1,122.97
97069,1,credit_card,3,37.33
97070,1,credit_card,2,201.65
97071,1,boleto,1,35.38
97072,1,credit_card,2,82.6
97073,1,credit_card,3,57.28
97074,1,credit_card,1,28.79
97075,1,credit_card,1,73.56
97076,1,boleto,1,40.0
97077,1,credit_card,1,44.09
97078,2,voucher,1,10.58
97079,2,voucher,1,89.68
97080,1,credit_card,1,116.36
97081,1,credit_card,10,3736.22
97082,1,credit_card,1,73.15
97083,1,credit_card,3,126.68
97084,1,voucher,1,91.86
97085,1,credit_card,6,258.86
97086,1,credit_card,3,215.63
97087,1,credit_card,3,172.41
97088,1,credit_card,5,98.53
97089,1,boleto,1,68.1
97090,1,credit_card,1,119.09
97091,1,credit_card,5,187.96
97092,1,credit_card,2,184.94
97093,1,credit_card,8,165.3
97094,1,credit_card,8,1322.97
97095,1,credit_card,3,158.56
97096,1,credit_card,10,174.4
97097,1,credit_card,4,168.45
97098,1,boleto,1,313.43
97099,1,boleto,1,51.67
97100,1,credit_card,6,71.15
97101,1,credit_card,2,272.16
97102,1,credit_card,2,83.23
97103,1,credit_card,9,116.44
97104,1,credit_card,2,129.91
97105,1,credit_card,5,188.69
97106,1,boleto,1,32.69
97107,1,credit_card,1,28.13
97108,1,boleto,1,34.05
97109,1,credit_card,3,117.27
97110,6,voucher,1,25.0
97111,1,credit_card,6,65.01
97112,1,credit_card,7,127.48
97113,1,boleto,1,834.94
97114,1,boleto,1,30.95
97115,1,credit_card,6,2590.61
97116,1,credit_card,1,49.95
97117,1,credit_card,6,295.81
97118,1,credit_card,4,72.73
97119,1,credit_card,10,207.9
97120,1,credit_card,1,61.64
97121,1,credit_card,4,112.94
97122,1,credit_card,5,84.59
97123,1,credit_card,10,2045.47
97124,1,boleto,1,21.38
97125,1,debit_card,1,22.39
97126,1,credit_card,3,192.59
97127,1,credit_card,1,40.96
97128,1,credit_card,6,245.45
97129,1,boleto,1,235.4
97130,1,boleto,1,136.98
97131,1,voucher,1,42.78
97132,1,credit_card,1,98.21
97133,1,credit_card,4,282.53
97134,1,boleto,1,57.1
97135,1,credit_card,10,235.28
97136,1,credit_card,1,95.73
97137,1,credit_card,1,83.41
97138,1,credit_card,4,73.03
97139,1,credit_card,2,118.81
97140,1,credit_card,1,15.48
97141,1,credit_card,5,84.67
97142,1,boleto,1,91.76
97143,1,credit_card,8,432.21
97144,1,debit_card,1,67.56
97145,1,boleto,1,54.0
97146,1,credit_card,5,262.05
97147,1,credit_card,2,289.02
97148,1,credit_card,1,88.23
97149,1,credit_card,1,120.09
97150,1,credit_card,4,46.77
97151,1,credit_card,1,359.46
97152,1,credit_card,1,135.68
97153,1,credit_card,4,358.53
97154,1,credit_card,2,57.53
97155,1,boleto,1,26.63
97156,1,debit_card,1,100.91
97157,1,credit_card,10,356.39
97158,1,credit_card,2,141.54
97159,1,credit_card,3,116.94
97160,1,credit_card,1,90.83
97161,1,boleto,1,49.55
97162,1,credit_card,2,33.35
97163,1,credit_card,1,33.09
97164,1,credit_card,1,80.89
97165,1,credit_card,7,74.07
97166,1,credit_card,10,1119.77
97167,1,credit_card,1,45.1
97168,1,credit_card,1,82.52
97169,1,credit_card,1,351.69
97170,1,credit_card,2,82.9
97171,1,credit_card,1,37.85
97172,1,credit_card,1,45.33
97173,1,credit_card,1,76.29
97174,2,voucher,1,35.0
97175,1,credit_card,8,443.58
97176,1,credit_card,4,103.35
97177,1,credit_card,1,218.64
97178,1,credit_card,2,46.78
97179,1,boleto,1,90.17
97180,1,credit_card,4,740.4
97181,1,credit_card,1,181.92
97182,1,credit_card,9,232.12
97183,1,credit_card,1,124.85
97184,1,credit_card,4,664.17
97185,1,boleto,1,109.77
97186,1,credit_card,5,58.16
97187,1,boleto,1,54.89
97188,1,credit_card,8,111.97
97189,1,credit_card,3,139.72
97190,1,credit_card,2,134.1
97191,1,credit_card,2,202.46
97192,9,voucher,1,6.49
97193,1,voucher,1,294.17
97194,1,credit_card,3,72.42
97195,1,credit_card,2,189.57
97196,1,credit_card,9,453.33
97197,1,credit_card,1,127.11
97198,1,boleto,1,65.71
97199,1,credit_card,1,71.05
97200,1,credit_card,1,81.33
97201,1,credit_card,7,363.24
97202,1,credit_card,3,68.39
97203,1,boleto,1,69.33
97204,1,credit_card,1,164.39
97205,1,credit_card,2,221.9
97206,1,credit_card,4,106.07
97207,1,credit_card,1,68.59
97208,1,boleto,1,92.5
97209,1,credit_card,1,41.05
97210,1,credit_card,8,757.9
97211,1,credit_card,1,22.29
97212,1,credit_card,6,121.0
97213,1,credit_card,8,392.0
97214,1,credit_card,5,305.57
97215,1,boleto,1,70.12
97216,1,credit_card,1,56.95
97217,1,credit_card,1,36.43
97218,1,credit_card,1,3.1
97219,1,credit_card,1,182.29
97220,1,boleto,1,1351.44
97221,1,credit_card,1,148.36
97222,1,boleto,1,70.7
97223,1,boleto,1,147.06
97224,1,boleto,1,88.69
97225,1,debit_card,1,65.51
97226,1,credit_card,2,106.21
97227,1,boleto,1,77.84
97228,1,credit_card,8,86.84
97229,1,credit_card,1,56.37
97230,1,credit_card,2,157.12
97231,1,credit_card,5,269.44
97232,1,credit_card,1,115.35
97233,1,boleto,1,29.88
97234,1,credit_card,1,195.89
97235,1,credit_card,1,87.22
97236,1,credit_card,1,28.43
97237,1,boleto,1,43.09
97238,1,boleto,1,153.9
97239,1,debit_card,1,244.15
97240,1,credit_card,1,344.94
97241,1,credit_card,1,112.43
97242,1,credit_card,1,261.36
97243,1,credit_card,5,187.48
97244,1,credit_card,1,82.08
97245,1,credit_card,8,84.02
97246,1,credit_card,1,73.38
97247,1,credit_card,2,94.55
97248,1,boleto,1,50.01
97249,1,credit_card,5,67.71
97250,1,credit_card,2,351.36
97251,1,credit_card,2,170.12
97252,1,debit_card,1,48.69
97253,1,credit_card,1,304.27
97254,1,credit_card,6,217.64
97255,1,boleto,1,43.53
97256,1,credit_card,2,525.32
97257,1,credit_card,1,100.96
97258,1,boleto,1,180.6
97259,1,credit_card,3,37.83
97260,1,credit_card,8,198.7
97261,1,boleto,1,29.9
97262,1,credit_card,1,63.17
97263,1,credit_card,1,46.42
97264,1,credit_card,4,433.57
97265,1,credit_card,1,185.48
97266,1,credit_card,1,18.85
97267,1,credit_card,10,192.15
97268,1,credit_card,1,38.93
97269,1,credit_card,5,491.52
97270,1,credit_card,4,95.31
97271,1,credit_card,1,232.71
97272,1,credit_card,10,444.23
97273,1,credit_card,2,56.78
97274,1,credit_card,8,86.73
97275,1,credit_card,3,30.69
97276,1,credit_card,1,87.36
97277,1,credit_card,6,249.56
97278,1,credit_card,2,137.41
97279,1,credit_card,3,111.3
97280,1,credit_card,2,125.5
97281,1,credit_card,6,60.85
97282,1,credit_card,4,264.37
97283,1,boleto,1,52.5
97284,1,credit_card,1,76.73
97285,1,credit_card,5,57.39
97286,1,boleto,1,55.78
97287,1,credit_card,1,37.38
97288,2,voucher,1,50.0
97289,1,boleto,1,96.31
97290,1,credit_card,2,121.84
97291,1,boleto,1,54.5
97292,1,credit_card,2,283.36
97293,1,credit_card,4,104.7
97294,1,credit_card,8,425.07
97295,1,credit_card,8,193.91
97296,1,credit_card,1,1.71
97297,1,credit_card,1,62.0
97298,1,credit_card,6,172.49
97299,1,credit_card,1,49.27
97300,1,credit_card,1,29.75
97301,1,credit_card,10,448.39
97302,1,credit_card,2,75.07
97303,1,boleto,1,172.01
97304,1,credit_card,1,64.05
97305,1,boleto,1,60.38
97306,1,boleto,1,203.87
97307,1,credit_card,3,176.82
97308,1,boleto,1,70.7
97309,1,credit_card,7,76.08
97310,1,credit_card,2,159.1
97311,1,credit_card,3,85.6
97312,1,credit_card,5,153.22
97313,2,voucher,1,279.76
97314,1,credit_card,10,126.84
97315,1,boleto,1,1221.39
97316,1,credit_card,2,209.51
97317,1,credit_card,3,56.4
97318,1,boleto,1,321.74
97319,1,voucher,1,88.33
97320,1,credit_card,7,159.12
97321,1,credit_card,3,243.11
97322,4,voucher,1,7.71
97323,1,boleto,1,396.2
97324,1,credit_card,1,201.65
97325,1,boleto,1,188.96
97326,1,boleto,1,173.82
97327,1,credit_card,8,97.68
97328,1,credit_card,1,56.59
97329,1,credit_card,1,10.64
97330,1,credit_card,1,121.62
97331,1,boleto,1,56.03
97332,1,credit_card,1,26.86
97333,1,credit_card,1,86.18
97334,1,boleto,1,52.34
97335,1,credit_card,1,72.83
97336,1,credit_card,8,368.6
97337,1,credit_card,3,38.71
97338,1,credit_card,2,264.16
97339,1,boleto,1,415.32
97340,1,boleto,1,267.8
97341,1,boleto,1,136.47
97342,1,credit_card,3,118.93
97343,1,credit_card,4,101.64
97344,1,credit_card,4,95.22
97345,1,credit_card,3,184.22
97346,1,boleto,1,109.77
97347,1,credit_card,1,140.28
97348,1,credit_card,1,72.45
97349,1,credit_card,8,335.19
97350,2,voucher,1,29.86
97351,1,credit_card,10,548.45
97352,1,boleto,1,98.7
97353,1,credit_card,1,41.23
97354,1,credit_card,1,173.53
97355,1,boleto,1,113.77
97356,1,credit_card,2,28.75
97357,2,voucher,1,12.35
97358,1,credit_card,3,117.94
97359,1,credit_card,2,116.84
97360,1,credit_card,1,37.0
97361,1,credit_card,10,1055.92
97362,1,credit_card,10,656.86
97363,1,credit_card,2,68.02
97364,1,boleto,1,95.37
97365,1,credit_card,3,31.43
97366,1,credit_card,3,285.76
97367,1,credit_card,2,70.91
97368,1,credit_card,3,61.32
97369,1,credit_card,1,43.41
97370,1,boleto,1,175.02
97371,1,credit_card,2,119.42
97372,1,credit_card,1,64.94
97373,1,credit_card,3,315.73
97374,2,voucher,1,38.26
97375,1,boleto,1,76.09
97376,1,credit_card,1,88.86
97377,1,credit_card,1,67.18
97378,1,credit_card,10,285.64
97379,7,voucher,1,10.46
97380,1,credit_card,1,72.14
97381,1,credit_card,8,233.95
97382,1,credit_card,3,69.77
97383,1,credit_card,3,110.46
97384,1,credit_card,2,93.3
97385,1,credit_card,1,330.17
97386,1,credit_card,7,160.22
97387,1,boleto,1,170.84
97388,1,credit_card,6,69.73
97389,1,boleto,1,27.46
97390,1,credit_card,3,108.17
97391,1,credit_card,6,129.95
97392,10,voucher,1,10.45
97393,1,credit_card,1,26.65
97394,1,credit_card,8,247.74
97395,1,credit_card,3,111.02
97396,1,boleto,1,175.1
97397,1,credit_card,1,68.64
97398,1,credit_card,2,60.38
97399,4,voucher,1,6.0
97400,1,credit_card,5,133.2
97401,1,credit_card,10,153.09
97402,1,credit_card,4,125.88
97403,1,boleto,1,213.09
97404,1,credit_card,1,41.77
97405,1,credit_card,1,52.57
97406,1,credit_card,2,104.71
97407,1,credit_card,9,91.6
97408,1,boleto,1,167.43
97409,1,boleto,1,1234.62
97410,1,credit_card,8,244.14
97411,1,credit_card,2,253.14
97412,1,debit_card,1,200.02
97413,1,boleto,1,34.81
97414,1,boleto,1,89.74
97415,1,credit_card,1,46.44
97416,1,credit_card,8,156.92
97417,1,credit_card,1,160.23
97418,1,boleto,1,55.62
97419,1,credit_card,5,55.11
97420,1,credit_card,4,87.64
97421,1,credit_card,3,144.66
97422,1,credit_card,1,87.42
97423,1,credit_card,10,235.39
97424,1,boleto,1,209.3
97425,1,credit_card,10,629.84
97426,1,credit_card,2,113.11
97427,1,credit_card,4,169.92
97428,1,boleto,1,20.61
97429,1,credit_card,7,335.47
97430,1,credit_card,1,102.03
97431,1,credit_card,1,50.0
97432,7,voucher,1,14.3
97433,1,boleto,1,47.69
97434,1,credit_card,1,162.26
97435,1,credit_card,1,42.27
97436,1,credit_card,2,24.2
97437,1,credit_card,4,188.0
97438,1,credit_card,1,6.45
97439,1,boleto,1,83.45
97440,1,boleto,1,48.3
97441,1,credit_card,1,65.0
97442,1,credit_card,3,79.51
97443,1,credit_card,6,126.43
97444,1,credit_card,10,173.57
97445,1,credit_card,2,181.51
97446,1,credit_card,1,14.29
97447,1,credit_card,1,91.5
97448,1,voucher,1,62.68
97449,1,credit_card,4,106.38
97450,1,credit_card,5,326.75
97451,1,credit_card,10,168.66
97452,1,boleto,1,32.37
97453,1,credit_card,1,105.17
97454,1,credit_card,2,66.73
97455,1,credit_card,1,67.6
97456,1,boleto,1,330.52
97457,1,boleto,1,174.33
97458,1,credit_card,1,52.43
97459,1,credit_card,4,306.24
97460,1,credit_card,2,177.68
97461,1,credit_card,7,74.77
97462,1,credit_card,9,96.12
97463,1,credit_card,10,179.32
97464,1,credit_card,8,79.97
97465,1,credit_card,1,82.33
97466,1,credit_card,8,196.99
97467,1,boleto,1,45.0
97468,1,credit_card,5,228.23
97469,1,credit_card,1,35.69
97470,1,credit_card,4,295.85
97471,1,credit_card,1,33.38
97472,1,credit_card,8,841.23
97473,1,boleto,1,47.68
97474,1,credit_card,10,1080.56
97475,2,credit_card,2,63.25
97476,1,credit_card,3,131.46
97477,1,credit_card,1,140.82
97478,1,credit_card,1,71.71
97479,1,credit_card,9,336.66
97480,1,credit_card,2,49.96
97481,1,credit_card,1,14.78
97482,1,credit_card,1,55.28
97483,1,credit_card,2,136.93
97484,1,credit_card,2,125.8
97485,1,credit_card,10,398.86
97486,1,credit_card,1,106.38
97487,1,credit_card,10,112.87
97488,1,credit_card,2,57.29
97489,1,credit_card,2,105.39
97490,1,credit_card,1,85.6
97491,1,boleto,1,31.38
97492,2,credit_card,1,40.2
97493,1,boleto,1,235.3
97494,1,credit_card,1,42.68
97495,1,credit_card,1,41.26
97496,1,credit_card,3,311.98
97497,1,credit_card,8,95.31
97498,1,credit_card,1,108.81
97499,1,boleto,1,59.49
97500,1,credit_card,8,317.48
97501,1,credit_card,5,205.18
97502,1,credit_card,10,1507.56
97503,1,credit_card,2,123.42
97504,1,credit_card,10,841.99
97505,2,voucher,1,108.71
97506,1,credit_card,3,95.34
97507,1,credit_card,1,28.07
97508,1,credit_card,5,54.72
97509,1,credit_card,3,259.33
97510,1,credit_card,1,143.59
97511,1,credit_card,1,110.55
97512,1,credit_card,5,711.07
97513,1,credit_card,2,133.21
97514,1,credit_card,5,418.92
97515,1,credit_card,1,88.65
97516,1,credit_card,2,87.24
97517,1,credit_card,2,142.92
97518,1,credit_card,10,190.81
97519,1,boleto,1,73.49
97520,1,credit_card,2,161.68
97521,1,credit_card,4,296.72
97522,1,credit_card,10,362.65
97523,1,credit_card,1,105.01
97524,1,boleto,1,123.18
97525,1,boleto,1,39.8
97526,1,credit_card,1,109.96
97527,1,credit_card,5,105.66
97528,1,boleto,1,36.23
97529,1,credit_card,1,23.29
97530,1,credit_card,2,24.09
97531,1,credit_card,10,199.02
97532,1,credit_card,3,554.1
97533,1,credit_card,2,72.99
97534,1,credit_card,1,37.19
97535,1,credit_card,2,184.92
97536,1,credit_card,1,647.54
97537,1,boleto,1,56.69
97538,1,credit_card,1,338.77
97539,1,credit_card,1,29.77
97540,1,credit_card,1,55.09
97541,3,voucher,1,26.04
97542,1,boleto,1,74.51
97543,1,credit_card,1,64.1
97544,1,credit_card,2,48.41
97545,1,credit_card,2,344.51
97546,1,credit_card,3,353.76
97547,1,credit_card,3,82.98
97548,1,credit_card,4,117.85
97549,1,credit_card,10,136.6
97550,1,credit_card,4,51.07
97551,1,credit_card,1,99.65
97552,1,credit_card,1,14.27
97553,1,credit_card,1,21.27
97554,1,credit_card,3,91.72
97555,1,boleto,1,190.37
97556,1,credit_card,1,94.5
97557,1,credit_card,2,152.88
97558,1,credit_card,8,230.24
97559,1,boleto,1,208.52
97560,1,credit_card,3,63.66
97561,1,credit_card,2,31.28
97562,1,credit_card,8,340.32
97563,1,credit_card,5,54.06
97564,1,credit_card,3,81.78
97565,2,credit_card,2,54.95
97566,1,credit_card,2,143.38
97567,1,credit_card,4,267.74
97568,1,boleto,1,235.63
97569,1,credit_card,10,968.06
97570,1,credit_card,1,3.88
97571,1,credit_card,4,127.53
97572,1,credit_card,2,133.89
97573,1,credit_card,6,83.31
97574,1,credit_card,5,193.07
97575,1,credit_card,1,37.84
97576,1,credit_card,9,90.75
97577,1,credit_card,10,636.74
97578,1,credit_card,3,612.01
97579,1,credit_card,3,103.55
97580,1,credit_card,7,153.72
97581,1,credit_card,3,77.57
97582,1,credit_card,3,136.77
97583,1,credit_card,10,227.62
97584,1,credit_card,8,352.55
97585,1,credit_card,3,117.82
97586,1,credit_card,5,51.75
97587,1,credit_card,1,70.39
97588,1,boleto,1,60.09
97589,1,credit_card,2,75.39
97590,1,boleto,1,143.92
97591,1,boleto,1,53.54
97592,1,credit_card,5,201.04
97593,1,credit_card,1,27.36
97594,1,boleto,1,46.84
97595,1,credit_card,3,75.07
97596,3,voucher,1,30.0
97597,1,credit_card,7,2060.2
97598,1,credit_card,1,23.93
97599,1,credit_card,10,122.33
97600,1,credit_card,1,67.5
97601,1,credit_card,3,95.67
97602,1,credit_card,2,65.01
97603,1,credit_card,1,191.13
97604,1,credit_card,1,58.71
97605,1,boleto,1,55.33
97606,1,credit_card,1,75.83
97607,1,boleto,1,84.18
97608,1,credit_card,4,156.56
97609,1,credit_card,6,295.25
97610,1,credit_card,6,134.48
97611,1,credit_card,10,106.54
97612,1,credit_card,1,91.76
97613,1,credit_card,3,42.78
97614,1,boleto,1,46.84
97615,1,credit_card,2,164.7
97616,1,credit_card,2,75.07
97617,1,credit_card,1,79.24
97618,1,boleto,1,30.23
97619,1,credit_card,3,59.23
97620,1,credit_card,4,230.66
97621,1,boleto,1,25.78
97622,1,credit_card,3,38.09
97623,1,boleto,1,49.84
97624,1,boleto,1,75.08
97625,1,credit_card,1,91.45
97626,1,credit_card,4,142.45
97627,1,credit_card,2,157.55
97628,1,credit_card,1,182.51
97629,1,credit_card,2,56.01
97630,1,credit_card,3,241.12
97631,1,credit_card,1,67.98
97632,1,credit_card,6,1138.39
97633,1,debit_card,1,206.91
97634,1,credit_card,1,88.29
97635,1,credit_card,4,294.5
97636,1,credit_card,10,1827.72
97637,1,boleto,1,328.94
97638,1,credit_card,1,195.0
97639,1,voucher,1,52.53
97640,1,credit_card,1,0.93
97641,1,credit_card,2,316.6
97642,1,credit_card,8,89.31
97643,1,credit_card,1,102.64
97644,1,credit_card,1,68.96
97645,1,credit_card,1,99.22
97646,1,boleto,1,98.7
97647,1,credit_card,1,29.91
97648,1,credit_card,1,35.69
97649,1,credit_card,4,100.78
97650,1,boleto,1,64.51
97651,1,credit_card,7,147.15
97652,1,boleto,1,27.77
97653,1,boleto,1,148.32
97654,1,boleto,1,30.71
97655,1,credit_card,1,119.94
97656,1,credit_card,2,247.08
97657,1,boleto,1,106.95
97658,1,boleto,1,76.08
97659,1,credit_card,10,206.49
97660,1,boleto,1,21.88
97661,1,credit_card,8,147.13
97662,1,boleto,1,259.45
97663,1,credit_card,3,110.03
97664,1,credit_card,1,21.36
97665,1,credit_card,4,103.13
97666,1,credit_card,6,118.44
97667,1,credit_card,5,133.69
97668,1,boleto,1,29.77
97669,1,credit_card,6,116.9
97670,1,credit_card,4,690.68
97671,1,boleto,1,173.23
97672,1,credit_card,2,67.09
97673,1,credit_card,1,112.52
97674,2,voucher,1,148.89
97675,1,credit_card,7,143.46
97676,1,credit_card,1,39.09
97677,1,credit_card,2,207.57
97678,1,credit_card,1,93.63
97679,1,credit_card,10,181.51
97680,1,boleto,1,266.49
97681,1,credit_card,1,271.18
97682,1,credit_card,2,92.57
97683,1,boleto,1,69.17
97684,1,credit_card,8,706.84
97685,1,debit_card,1,168.08
97686,1,debit_card,1,56.5
97687,1,debit_card,1,51.1
97688,1,credit_card,5,56.78
97689,1,credit_card,4,105.77
97690,1,credit_card,2,138.65
97691,1,credit_card,6,353.62
97692,1,credit_card,1,146.96
97693,1,credit_card,2,102.64
97694,1,credit_card,10,187.43
97695,2,voucher,1,50.0
97696,1,credit_card,5,118.26
97697,1,credit_card,4,217.78
97698,1,credit_card,1,65.88
97699,1,credit_card,4,91.53
97700,1,credit_card,4,216.31
97701,1,credit_card,8,106.38
97702,1,credit_card,10,129.37
97703,1,credit_card,2,154.28
97704,1,credit_card,3,38.92
97705,1,credit_card,3,51.87
97706,1,credit_card,3,74.88
97707,1,credit_card,1,115.35
97708,1,credit_card,6,465.99
97709,1,credit_card,3,173.3
97710,1,credit_card,1,113.62
97711,1,credit_card,2,226.58
97712,1,credit_card,2,64.09
97713,1,credit_card,1,153.1
97714,1,credit_card,3,92.57
97715,2,voucher,1,91.13
97716,1,credit_card,2,193.5
97717,1,credit_card,1,128.19
97718,1,credit_card,1,55.28
97719,1,boleto,1,187.65
97720,1,credit_card,1,35.84
97721,1,credit_card,3,154.13
97722,1,credit_card,4,216.71
97723,1,credit_card,3,75.11
97724,1,credit_card,10,207.65
97725,1,credit_card,8,82.86
97726,1,voucher,1,22.29
97727,1,credit_card,5,151.09
97728,1,boleto,1,254.74
97729,1,credit_card,4,123.18
97730,1,credit_card,6,63.27
97731,1,credit_card,2,169.49
97732,1,credit_card,4,79.44
97733,1,voucher,1,254.19
97734,1,credit_card,1,169.73
97735,1,credit_card,3,35.23
97736,1,credit_card,2,57.61
97737,1,credit_card,1,29.77
97738,1,credit_card,1,102.78
97739,1,debit_card,1,98.72
97740,1,boleto,1,556.22
97741,1,boleto,1,386.79
97742,1,credit_card,1,42.44
97743,1,credit_card,1,46.48
97744,1,credit_card,5,51.0
97745,1,credit_card,3,159.99
97746,1,credit_card,1,28.41
97747,1,boleto,1,77.77
97748,1,credit_card,8,555.32
97749,1,credit_card,2,126.32
97750,1,credit_card,4,147.07
97751,1,boleto,1,362.96
97752,1,credit_card,4,192.39
97753,1,credit_card,3,209.94
97754,1,credit_card,1,60.75
97755,1,credit_card,1,112.25
97756,1,boleto,1,73.84
97757,1,boleto,1,88.08
97758,1,boleto,1,55.09
97759,1,credit_card,1,58.59
97760,2,credit_card,4,220.63
97761,1,credit_card,10,333.54
97762,2,voucher,1,25.0
97763,1,boleto,1,93.68
97764,1,credit_card,1,82.73
97765,1,credit_card,1,98.65
97766,1,credit_card,1,81.75
97767,1,boleto,1,96.01
97768,1,credit_card,1,94.74
97769,9,voucher,1,9.1
97770,1,credit_card,2,81.72
97771,1,credit_card,10,156.46
97772,1,credit_card,5,51.01
97773,1,credit_card,1,242.13
97774,1,boleto,1,33.99
97775,1,credit_card,4,82.73
97776,1,credit_card,5,145.56
97777,1,credit_card,3,195.56
97778,1,credit_card,6,82.83
97779,1,credit_card,1,51.0
97780,1,credit_card,10,381.88
97781,1,credit_card,2,63.27
97782,1,credit_card,1,71.56
97783,1,credit_card,1,27.77
97784,1,boleto,1,28.62
97785,1,credit_card,1,66.67
97786,1,credit_card,1,121.18
97787,1,credit_card,5,90.44
97788,1,voucher,1,106.55
97789,1,credit_card,2,48.68
97790,1,credit_card,4,145.56
97791,1,credit_card,2,28.38
97792,1,credit_card,1,92.35
97793,1,credit_card,7,72.26
97794,1,credit_card,3,348.18
97795,1,credit_card,6,336.06
97796,1,credit_card,2,160.52
97797,1,credit_card,1,20.68
97798,1,credit_card,1,79.17
97799,1,credit_card,5,246.04
97800,1,credit_card,8,373.97
97801,1,credit_card,1,137.61
97802,2,credit_card,8,264.71
97803,1,credit_card,6,157.91
97804,1,credit_card,5,309.16
97805,1,credit_card,1,127.87
97806,1,credit_card,2,90.88
97807,1,voucher,1,51.85
97808,1,credit_card,2,40.5
97809,1,credit_card,2,163.68
97810,1,credit_card,2,29.0
97811,1,credit_card,1,174.8
97812,1,credit_card,1,21.15
97813,1,credit_card,3,223.83
97814,1,credit_card,1,180.9
97815,1,boleto,1,113.67
97816,1,credit_card,5,284.9
97817,1,credit_card,3,84.62
97818,1,credit_card,5,180.73
97819,1,credit_card,1,42.0
97820,2,voucher,1,29.02
97821,1,credit_card,2,192.76
97822,1,credit_card,1,86.88
97823,1,credit_card,9,373.98
