product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty
28882,beleza_saude,45.0,275.0,1.0
28883,livros_interesse_geral,33.0,1909.0,1.0
28884,cama_mesa_banho,52.0,1485.0,2.0
28885,esporte_lazer,46.0,622.0,2.0
28886,esporte_lazer,35.0,85.0,1.0
28887,eletronicos,34.0,447.0,1.0
28888,eletrodomesticos,58.0,205.0,1.0
28889,casa_construcao,59.0,1071.0,4.0
28890,pet_shop,60.0,506.0,1.0
28891,esporte_lazer,58.0,220.0,4.0
28892,perfumaria,46.0,183.0,1.0
28893,perfumaria,43.0,832.0,2.0
28894,climatizacao,41.0,775.0,4.0
28895,utilidades_domesticas,56.0,808.0,2.0
28896,beleza_saude,26.0,973.0,1.0
28897,cama_mesa_banho,25.0,209.0,1.0
28898,moveis_quarto,43.0,50.0,1.0
28899,automotivo,53.0,373.0,1.0
28900,pet_shop,44.0,1793.0,1.0
28901,telefonia,39.0,699.0,1.0
28902,esporte_lazer,29.0,451.0,3.0
28903,papelaria,60.0,189.0,2.0
28904,perfumaria,31.0,65.0,3.0
28905,informatica_acessorios,48.0,207.0,1.0
28906,cama_mesa_banho,53.0,106.0,1.0
28907,beleza_saude,55.0,824.0,1.0
28908,utilidades_domesticas,54.0,388.0,2.0
28909,perfumaria,54.0,834.0,1.0
28910,relogios_presentes,39.0,628.0,1.0
28911,automotivo,41.0,441.0,1.0
28912,climatizacao,60.0,733.0,5.0
28913,cool_stuff,59.0,387.0,2.0
28914,ferramentas_jardim,59.0,660.0,7.0
28915,esporte_lazer,32.0,175.0,1.0
28916,esporte_lazer,55.0,369.0,2.0
28917,beleza_saude,53.0,298.0,1.0
28918,brinquedos,59.0,946.0,2.0
28919,beleza_saude,53.0,532.0,1.0
28920,utilidades_domesticas,52.0,1142.0,1.0
28921,relogios_presentes,47.0,1291.0,1.0
28922,moveis_decoracao,21.0,418.0,9.0
28923,beleza_saude,60.0,2894.0,1.0
28924,construcao_ferramentas_construcao,57.0,677.0,5.0
28925,ferramentas_jardim,40.0,381.0,1.0
28926,beleza_saude,53.0,1087.0,1.0
28927,relogios_presentes,51.0,423.0,3.0
28928,beleza_saude,28.0,648.0,1.0
28929,brinquedos,33.0,77.0,1.0
28930,cama_mesa_banho,50.0,691.0,1.0
28931,relogios_presentes,34.0,302.0,3.0
28932,utilidades_domesticas,37.0,2782.0,4.0
28933,moveis_escritorio,57.0,2172.0,1.0
28934,beleza_saude,46.0,1444.0,1.0
28935,informatica_acessorios,47.0,219.0,2.0
28936,informatica_acessorios,59.0,626.0,1.0
28937,instrumentos_musicais,37.0,256.0,1.0
28938,cool_stuff,51.0,1607.0,2.0
28939,utilidades_domesticas,55.0,1776.0,2.0
28940,moveis_decoracao,41.0,992.0,1.0
28941,moveis_sala,56.0,1583.0,4.0
28942,malas_acessorios,58.0,1057.0,3.0
28943,cool_stuff,34.0,177.0,1.0
28944,ferramentas_jardim,43.0,1519.0,4.0
28945,casa_construcao,59.0,652.0,8.0
28946,moveis_decoracao,63.0,527.0,11.0
28947,bebes,59.0,582.0,3.0
28948,utilidades_domesticas,56.0,757.0,1.0
28949,eletronicos,33.0,588.0,1.0
28950,fashion_bolsas_e_acessorios,33.0,371.0,1.0
28951,beleza_saude,40.0,1624.0,1.0
28952,eletronicos,40.0,166.0,2.0
28953,esporte_lazer,47.0,301.0,2.0
28954,construcao_ferramentas_construcao,51.0,329.0,3.0
28955,moveis_decoracao,63.0,810.0,6.0
28956,utilidades_domesticas,60.0,1624.0,3.0
28957,bebes,37.0,325.0,1.0
28958,utilidades_domesticas,44.0,785.0,1.0
28959,utilidades_domesticas,40.0,240.0,1.0
28960,telefonia,42.0,442.0,1.0
28961,cama_mesa_banho,58.0,277.0,1.0
28962,papelaria,58.0,74.0,4.0
28963,esporte_lazer,40.0,1439.0,1.0
28964,livros_interesse_geral,38.0,286.0,1.0
28965,esporte_lazer,60.0,1020.0,4.0
28966,moveis_escritorio,30.0,2071.0,1.0
28967,brinquedos,35.0,106.0,1.0
28968,climatizacao,50.0,474.0,2.0
28969,esporte_lazer,50.0,156.0,3.0
28970,portateis_casa_forno_e_cafe,48.0,1609.0,1.0
28971,moveis_decoracao,55.0,280.0,3.0
28972,esporte_lazer,58.0,3784.0,7.0
28973,beleza_saude,50.0,1001.0,1.0
28974,artes_e_artesanato,35.0,99.0,1.0
28975,moveis_decoracao,45.0,489.0,2.0
28976,perfumaria,53.0,375.0,4.0
28977,automotivo,25.0,728.0,1.0
28978,esporte_lazer,30.0,349.0,1.0
28979,brinquedos,43.0,914.0,3.0
28980,automotivo,63.0,1676.0,1.0
28981,papelaria,24.0,849.0,4.0
28982,beleza_saude,49.0,800.0,1.0
28983,telefonia,52.0,304.0,1.0
28984,cama_mesa_banho,54.0,315.0,1.0
28985,cool_stuff,47.0,812.0,4.0
28986,sinalizacao_e_seguranca,27.0,686.0,1.0
28987,cama_mesa_banho,54.0,625.0,1.0
28988,telefonia,45.0,636.0,2.0
28989,market_place,50.0,511.0,3.0
28990,livros_tecnicos,40.0,971.0,1.0
28991,utilidades_domesticas,57.0,742.0,1.0
28992,telefonia,16.0,347.0,4.0
28993,brinquedos,37.0,721.0,1.0
28994,construcao_ferramentas_iluminacao,58.0,223.0,1.0
28995,automotivo,35.0,69.0,1.0
28996,informatica_acessorios,58.0,204.0,1.0
28997,utilidades_domesticas,55.0,495.0,5.0
28998,cama_mesa_banho,50.0,696.0,2.0
28999,brinquedos,41.0,225.0,1.0
29000,cool_stuff,52.0,516.0,1.0
29001,utilidades_domesticas,53.0,801.0,1.0
29002,cool_stuff,57.0,949.0,2.0
29003,cama_mesa_banho,47.0,1339.0,1.0
29004,pet_shop,63.0,1450.0,3.0
29005,moveis_decoracao,29.0,710.0,2.0
29006,livros_tecnicos,57.0,2106.0,1.0
29007,cama_mesa_banho,56.0,186.0,1.0
29008,cama_mesa_banho,56.0,422.0,1.0
29009,brinquedos,39.0,1223.0,1.0
29010,casa_conforto,61.0,407.0,1.0
29011,cama_mesa_banho,56.0,123.0,2.0
29012,eletroportateis,20.0,1839.0,1.0
29013,moveis_decoracao,56.0,1472.0,3.0
29014,eletronicos,25.0,289.0,4.0
29015,beleza_saude,51.0,558.0,1.0
29016,ferramentas_jardim,36.0,447.0,1.0
29017,moveis_escritorio,59.0,1141.0,1.0
29018,moveis_decoracao,53.0,399.0,4.0
29019,brinquedos,38.0,216.0,1.0
29020,instrumentos_musicais,53.0,1000.0,2.0
29021,utilidades_domesticas,56.0,548.0,8.0
29022,ferramentas_jardim,63.0,3581.0,7.0
29023,ferramentas_jardim,45.0,595.0,3.0
29024,fashion_calcados,50.0,375.0,6.0
29025,utilidades_domesticas,55.0,2660.0,1.0
29026,relogios_presentes,22.0,852.0,1.0
29027,utilidades_domesticas,45.0,353.0,1.0
29028,cama_mesa_banho,50.0,640.0,1.0
29029,esporte_lazer,50.0,970.0,1.0
29030,bebes,59.0,1133.0,10.0
29031,artes,50.0,923.0,2.0
29032,esporte_lazer,28.0,218.0,2.0
29033,beleza_saude,60.0,725.0,1.0
29034,beleza_saude,53.0,450.0,1.0
29035,cama_mesa_banho,57.0,617.0,1.0
29036,moveis_decoracao,33.0,765.0,1.0
29037,malas_acessorios,43.0,712.0,5.0
29038,perfumaria,56.0,1954.0,5.0
29039,musica,58.0,1351.0,3.0
29040,moveis_decoracao,56.0,1892.0,7.0
29041,ferramentas_jardim,63.0,692.0,1.0
29042,ferramentas_jardim,59.0,1609.0,2.0
29043,telefonia,50.0,554.0,1.0
29044,relogios_presentes,33.0,176.0,2.0
29045,perfumaria,31.0,2230.0,1.0
29046,ferramentas_jardim,46.0,1116.0,8.0
29047,fashion_bolsas_e_acessorios,34.0,222.0,2.0
29048,beleza_saude,59.0,2710.0,1.0
29049,relogios_presentes,54.0,644.0,1.0
29050,bebes,59.0,832.0,4.0
29051,cama_mesa_banho,56.0,263.0,1.0
29052,utilidades_domesticas,28.0,730.0,4.0
29053,esporte_lazer,51.0,598.0,1.0
29054,automotivo,63.0,981.0,3.0
29055,beleza_saude,59.0,924.0,1.0
29056,pet_shop,49.0,1180.0,1.0
29057,consoles_games,33.0,1223.0,1.0
29058,esporte_lazer,56.0,782.0,1.0
29059,brinquedos,48.0,827.0,1.0
29060,construcao_ferramentas_seguranca,16.0,734.0,1.0
29061,fashion_calcados,57.0,404.0,4.0
29062,esporte_lazer,52.0,1421.0,1.0
29063,eletronicos,58.0,1996.0,3.0
29064,papelaria,52.0,486.0,2.0
29065,perfumaria,28.0,357.0,1.0
29066,relogios_presentes,57.0,439.0,5.0
29067,esporte_lazer,50.0,1321.0,1.0
29068,utilidades_domesticas,60.0,1013.0,3.0
29069,relogios_presentes,45.0,829.0,1.0
29070,esporte_lazer,50.0,789.0,10.0
29071,cine_foto,52.0,1015.0,5.0
29072,relogios_presentes,56.0,864.0,7.0
29073,ferramentas_jardim,46.0,1135.0,3.0
29074,moveis_decoracao,48.0,3175.0,1.0
29075,esporte_lazer,25.0,648.0,4.0
29076,informatica_acessorios,57.0,664.0,4.0
29077,perfumaria,42.0,1273.0,2.0
29078,utilidades_domesticas,48.0,389.0,1.0
29079,esporte_lazer,52.0,356.0,7.0
29080,esporte_lazer,31.0,1444.0,1.0
29081,utilidades_domesticas,31.0,493.0,1.0
29082,eletronicos,60.0,333.0,1.0
29083,ferramentas_jardim,42.0,438.0,6.0
29084,bebes,49.0,1066.0,2.0
29085,cool_stuff,39.0,783.0,2.0
29086,consoles_games,40.0,182.0,1.0
29087,utilidades_domesticas,57.0,360.0,2.0
29088,moveis_decoracao,22.0,425.0,2.0
29089,cama_mesa_banho,33.0,215.0,1.0
29090,informatica_acessorios,56.0,672.0,1.0
29091,esporte_lazer,49.0,1416.0,1.0
29092,fashion_bolsas_e_acessorios,38.0,840.0,3.0
29093,perfumaria,59.0,874.0,1.0
29094,brinquedos,47.0,519.0,1.0
29095,informatica_acessorios,41.0,1005.0,3.0
29096,moveis_decoracao,24.0,153.0,1.0
29097,informatica_acessorios,52.0,278.0,1.0
29098,telefonia,58.0,776.0,7.0
29099,eletrodomesticos,50.0,356.0,2.0
29100,telefonia,54.0,526.0,1.0
29101,ferramentas_jardim,59.0,166.0,1.0
29102,automotivo,58.0,408.0,4.0
29103,beleza_saude,59.0,1289.0,3.0
29104,papelaria,39.0,722.0,1.0
29105,esporte_lazer,37.0,313.0,2.0
29106,moveis_decoracao,30.0,1466.0,2.0
29107,casa_construcao,43.0,445.0,1.0
29108,utilidades_domesticas,57.0,664.0,1.0
29109,automotivo,53.0,555.0,1.0
29110,moveis_decoracao,21.0,414.0,6.0
29111,cama_mesa_banho,60.0,1340.0,1.0
29112,cama_mesa_banho,28.0,246.0,1.0
29113,papelaria,56.0,1212.0,4.0
29114,esporte_lazer,46.0,554.0,2.0
29115,perfumaria,33.0,1458.0,2.0
29116,eletroportateis,31.0,724.0,3.0
29117,bebes,56.0,322.0,2.0
29118,beleza_saude,32.0,411.0,1.0
29119,cama_mesa_banho,39.0,89.0,1.0
29120,informatica_acessorios,58.0,1340.0,1.0
29121,cama_mesa_banho,57.0,293.0,1.0
29122,informatica_acessorios,54.0,225.0,2.0
29123,consoles_games,27.0,641.0,1.0
29124,utilidades_domesticas,59.0,332.0,2.0
29125,malas_acessorios,60.0,2494.0,5.0
29126,esporte_lazer,34.0,1264.0,1.0
29127,cama_mesa_banho,55.0,255.0,1.0
29128,beleza_saude,45.0,700.0,2.0
29129,relogios_presentes,42.0,742.0,2.0
29130,cama_mesa_banho,59.0,544.0,2.0
29131,telefonia,58.0,794.0,3.0
29132,cool_stuff,38.0,1513.0,1.0
29133,cama_mesa_banho,53.0,384.0,2.0
29134,fashion_bolsas_e_acessorios,56.0,343.0,4.0
29135,cama_mesa_banho,50.0,325.0,2.0
29136,cama_mesa_banho,41.0,201.0,1.0
29137,utilidades_domesticas,62.0,997.0,1.0
29138,cama_mesa_banho,55.0,556.0,1.0
29139,casa_construcao,59.0,1251.0,1.0
29140,consoles_games,51.0,1340.0,2.0
29141,cool_stuff,46.0,596.0,2.0
29142,construcao_ferramentas_construcao,60.0,723.0,8.0
29143,perfumaria,17.0,320.0,1.0
29144,telefonia,48.0,1360.0,2.0
29145,livros_interesse_geral,55.0,556.0,1.0
29146,artigos_de_natal,58.0,424.0,1.0
29147,perfumaria,50.0,1022.0,1.0
29148,papelaria,51.0,318.0,5.0
29149,eletronicos,29.0,510.0,1.0
29150,utilidades_domesticas,50.0,300.0,3.0
29151,moveis_decoracao,47.0,610.0,1.0
29152,cool_stuff,57.0,933.0,1.0
29153,moveis_escritorio,53.0,1084.0,2.0
29154,market_place,47.0,121.0,2.0
29155,automotivo,59.0,1648.0,3.0
29156,esporte_lazer,47.0,452.0,1.0
29157,moveis_decoracao,58.0,446.0,1.0
29158,moveis_decoracao,60.0,289.0,1.0
29159,eletronicos,47.0,893.0,3.0
29160,automotivo,45.0,140.0,4.0
29161,informatica_acessorios,31.0,488.0,1.0
29162,malas_acessorios,51.0,870.0,2.0
29163,automotivo,60.0,1028.0,4.0
29164,alimentos_bebidas,38.0,380.0,1.0
29165,utilidades_domesticas,58.0,1847.0,1.0
29166,cama_mesa_banho,50.0,218.0,1.0
29167,perfumaria,30.0,842.0,2.0
29168,consoles_games,28.0,806.0,2.0
29169,papelaria,53.0,198.0,2.0
29170,construcao_ferramentas_iluminacao,59.0,976.0,2.0
29171,instrumentos_musicais,52.0,1112.0,2.0
29172,beleza_saude,37.0,325.0,1.0
29173,brinquedos,59.0,805.0,1.0
29174,relogios_presentes,53.0,775.0,3.0
29175,malas_acessorios,60.0,742.0,2.0
29176,utilidades_domesticas,55.0,405.0,3.0
29177,fashion_bolsas_e_acessorios,56.0,631.0,4.0
29178,pet_shop,56.0,1496.0,2.0
29179,utilidades_domesticas,59.0,595.0,2.0
29180,eletronicos,54.0,614.0,1.0
29181,informatica_acessorios,44.0,273.0,1.0
29182,sinalizacao_e_seguranca,60.0,1170.0,1.0
29183,esporte_lazer,46.0,1271.0,5.0
29184,cama_mesa_banho,36.0,558.0,1.0
29185,fashion_bolsas_e_acessorios,38.0,367.0,1.0
29186,alimentos_bebidas,52.0,708.0,1.0
29187,bebes,48.0,892.0,1.0
29188,fashion_bolsas_e_acessorios,40.0,562.0,4.0
29189,beleza_saude,60.0,728.0,1.0
29190,brinquedos,48.0,1006.0,2.0
29191,informatica_acessorios,59.0,393.0,1.0
29192,brinquedos,42.0,1002.0,4.0
29193,cama_mesa_banho,49.0,564.0,1.0
29194,casa_construcao,58.0,591.0,4.0
29195,telefonia,59.0,777.0,6.0
29196,fashion_bolsas_e_acessorios,40.0,61.0,2.0
29197,cama_mesa_banho,57.0,1483.0,2.0
29198,papelaria,47.0,484.0,1.0
29199,informatica_acessorios,41.0,374.0,1.0
29200,moveis_decoracao,33.0,715.0,2.0
29201,beleza_saude,42.0,361.0,1.0
29202,industria_comercio_e_negocios,53.0,720.0,1.0
29203,cama_mesa_banho,49.0,440.0,2.0
29204,beleza_saude,55.0,567.0,5.0
29205,beleza_saude,13.0,1778.0,1.0
29206,informatica_acessorios,54.0,581.0,1.0
29207,utilidades_domesticas,63.0,245.0,3.0
29208,utilidades_domesticas,49.0,595.0,1.0
29209,moveis_decoracao,60.0,539.0,3.0
29210,moveis_decoracao,57.0,281.0,1.0
29211,perfumaria,40.0,1389.0,1.0
29212,consoles_games,59.0,1914.0,5.0
29213,cama_mesa_banho,50.0,501.0,3.0
29214,informatica_acessorios,59.0,375.0,1.0
29215,telefonia_fixa,19.0,282.0,1.0
29216,esporte_lazer,56.0,661.0,3.0
29217,bebidas,45.0,887.0,1.0
29218,eletronicos,58.0,458.0,2.0
29219,beleza_saude,54.0,259.0,1.0
29220,informatica_acessorios,48.0,252.0,1.0
29221,cama_mesa_banho,40.0,162.0,1.0
29222,eletroportateis,47.0,760.0,2.0
29223,utilidades_domesticas,50.0,1273.0,1.0
29224,informatica_acessorios,38.0,225.0,1.0
29225,instrumentos_musicais,55.0,2290.0,5.0
29226,cama_mesa_banho,51.0,231.0,1.0
29227,relogios_presentes,53.0,592.0,2.0
29228,ferramentas_jardim,35.0,552.0,1.0
29229,relogios_presentes,44.0,1112.0,3.0
29230,perfumaria,33.0,312.0,4.0
29231,industria_comercio_e_negocios,32.0,807.0,1.0
29232,brinquedos,56.0,882.0,4.0
29233,utilidades_domesticas,43.0,275.0,1.0
29234,informatica_acessorios,60.0,1690.0,2.0
29235,fashion_bolsas_e_acessorios,26.0,245.0,4.0
29236,esporte_lazer,60.0,1356.0,3.0
29237,informatica_acessorios,57.0,647.0,2.0
29238,esporte_lazer,45.0,198.0,3.0
29239,cama_mesa_banho,52.0,149.0,1.0
29240,bebes,50.0,860.0,2.0
29241,cama_mesa_banho,60.0,222.0,1.0
29242,beleza_saude,46.0,578.0,1.0
29243,moveis_decoracao,50.0,510.0,2.0
29244,moveis_decoracao,55.0,623.0,2.0
29245,fashion_bolsas_e_acessorios,48.0,1359.0,1.0
29246,moveis_escritorio,45.0,2219.0,1.0
29247,cama_mesa_banho,56.0,230.0,1.0
29248,esporte_lazer,36.0,258.0,2.0
29249,beleza_saude,59.0,3789.0,1.0
29250,casa_construcao,57.0,921.0,7.0
29251,relogios_presentes,41.0,544.0,1.0
29252,informatica_acessorios,57.0,683.0,1.0
29253,cama_mesa_banho,47.0,1384.0,2.0
29254,beleza_saude,57.0,525.0,2.0
29255,relogios_presentes,37.0,373.0,2.0
29256,automotivo,56.0,1395.0,3.0
29257,livros_interesse_geral,47.0,738.0,1.0
29258,cama_mesa_banho,57.0,310.0,1.0
29259,brinquedos,25.0,918.0,1.0
29260,relogios_presentes,59.0,1057.0,1.0
29261,utilidades_domesticas,50.0,489.0,1.0
29262,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,720.0,5.0
29263,utilidades_domesticas,56.0,263.0,2.0
29264,fashion_roupa_masculina,55.0,1241.0,2.0
29265,moveis_decoracao,11.0,157.0,1.0
29266,moveis_decoracao,59.0,2010.0,2.0
29267,esporte_lazer,57.0,1705.0,1.0
29268,eletronicos,58.0,116.0,1.0
29269,telefonia,55.0,1391.0,1.0
29270,ferramentas_jardim,59.0,1367.0,1.0
29271,esporte_lazer,41.0,564.0,1.0
29272,pet_shop,52.0,514.0,2.0
29273,beleza_saude,42.0,969.0,1.0
29274,cama_mesa_banho,59.0,597.0,1.0
29275,fashion_calcados,55.0,344.0,3.0
29276,cama_mesa_banho,57.0,273.0,1.0
29277,moveis_decoracao,55.0,373.0,1.0
29278,construcao_ferramentas_construcao,60.0,559.0,6.0
29279,cama_mesa_banho,47.0,125.0,1.0
29280,esporte_lazer,54.0,567.0,1.0
29281,cama_mesa_banho,58.0,166.0,1.0
29282,relogios_presentes,50.0,527.0,1.0
29283,eletronicos,57.0,2196.0,3.0
29284,beleza_saude,49.0,1773.0,2.0
29285,relogios_presentes,42.0,139.0,1.0
29286,telefonia,56.0,486.0,1.0
29287,utilidades_domesticas,38.0,249.0,3.0
29288,moveis_decoracao,36.0,160.0,3.0
29289,informatica_acessorios,53.0,250.0,1.0
29290,alimentos_bebidas,24.0,424.0,1.0
29291,papelaria,27.0,121.0,5.0
29292,esporte_lazer,54.0,227.0,3.0
29293,automotivo,51.0,703.0,6.0
29294,beleza_saude,37.0,540.0,1.0
29295,automotivo,59.0,1519.0,2.0
29296,papelaria,39.0,276.0,3.0
29297,brinquedos,58.0,750.0,5.0
29298,utilidades_domesticas,60.0,334.0,1.0
29299,fashion_bolsas_e_acessorios,44.0,815.0,1.0
29300,esporte_lazer,34.0,343.0,1.0
29301,papelaria,58.0,503.0,1.0
29302,telefonia,41.0,749.0,3.0
29303,construcao_ferramentas_construcao,59.0,896.0,4.0
29304,utilidades_domesticas,59.0,290.0,1.0
29305,relogios_presentes,52.0,724.0,2.0
29306,brinquedos,50.0,1205.0,2.0
29307,relogios_presentes,42.0,736.0,2.0
29308,esporte_lazer,51.0,463.0,2.0
29309,utilidades_domesticas,42.0,175.0,2.0
29310,perfumaria,52.0,721.0,2.0
29311,bebes,34.0,1574.0,4.0
29312,beleza_saude,40.0,707.0,2.0
29313,cama_mesa_banho,56.0,2077.0,2.0
29314,cama_mesa_banho,49.0,746.0,1.0
29315,eletroportateis,52.0,1075.0,1.0
29316,pet_shop,57.0,2247.0,7.0
29317,esporte_lazer,57.0,2615.0,1.0
29318,fashion_calcados,57.0,404.0,4.0
29319,cama_mesa_banho,59.0,511.0,4.0
29320,informatica_acessorios,38.0,258.0,1.0
29321,esporte_lazer,58.0,1235.0,1.0
29322,cama_mesa_banho,59.0,604.0,1.0
29323,cama_mesa_banho,38.0,263.0,1.0
29324,cama_mesa_banho,53.0,382.0,1.0
29325,esporte_lazer,43.0,697.0,1.0
29326,utilidades_domesticas,35.0,681.0,2.0
29327,cama_mesa_banho,58.0,609.0,2.0
29328,construcao_ferramentas_jardim,56.0,588.0,1.0
29329,utilidades_domesticas,46.0,323.0,1.0
29330,utilidades_domesticas,54.0,479.0,6.0
29331,moveis_decoracao,57.0,3571.0,1.0
29332,bebes,30.0,245.0,3.0
29333,cama_mesa_banho,46.0,471.0,1.0
29334,perfumaria,42.0,175.0,1.0
29335,instrumentos_musicais,59.0,650.0,1.0
29336,esporte_lazer,57.0,1104.0,8.0
29337,industria_comercio_e_negocios,52.0,784.0,4.0
29338,moveis_decoracao,30.0,207.0,1.0
29339,relogios_presentes,30.0,156.0,1.0
29340,automotivo,54.0,2711.0,5.0
29341,brinquedos,49.0,426.0,7.0
29342,cama_mesa_banho,40.0,260.0,1.0
29343,cama_mesa_banho,53.0,352.0,2.0
29344,moveis_escritorio,53.0,1084.0,1.0
29345,pcs,55.0,3632.0,4.0
29346,construcao_ferramentas_construcao,55.0,2411.0,3.0
29347,informatica_acessorios,40.0,671.0,1.0
29348,construcao_ferramentas_construcao,47.0,477.0,1.0
29349,brinquedos,50.0,476.0,1.0
29350,instrumentos_musicais,48.0,822.0,8.0
29351,automotivo,45.0,752.0,1.0
29352,esporte_lazer,35.0,274.0,2.0
29353,cool_stuff,48.0,1105.0,1.0
29354,ferramentas_jardim,60.0,670.0,5.0
29355,beleza_saude,17.0,2409.0,1.0
29356,esporte_lazer,52.0,479.0,1.0
29357,beleza_saude,47.0,502.0,1.0
29358,utilidades_domesticas,26.0,169.0,1.0
29359,informatica_acessorios,59.0,261.0,2.0
29360,telefonia,41.0,285.0,1.0
29361,automotivo,56.0,1436.0,3.0
29362,moveis_decoracao,59.0,271.0,1.0
29363,eletrodomesticos,59.0,399.0,1.0
29364,industria_comercio_e_negocios,55.0,460.0,3.0
29365,relogios_presentes,55.0,407.0,5.0
29366,livros_interesse_geral,52.0,783.0,1.0
29367,relogios_presentes,54.0,555.0,2.0
29368,pcs,59.0,1265.0,7.0
29369,moveis_escritorio,42.0,1362.0,1.0
29370,portateis_cozinha_e_preparadores_de_alimentos,57.0,306.0,1.0
29371,bebes,45.0,235.0,2.0
29372,moveis_decoracao,63.0,518.0,2.0
29373,utilidades_domesticas,58.0,515.0,3.0
29374,automotivo,58.0,908.0,1.0
29375,esporte_lazer,60.0,334.0,1.0
29376,pet_shop,59.0,468.0,3.0
29377,beleza_saude,56.0,656.0,1.0
29378,construcao_ferramentas_construcao,53.0,910.0,4.0
29379,relogios_presentes,57.0,693.0,2.0
29380,utilidades_domesticas,31.0,815.0,3.0
29381,eletronicos,59.0,2306.0,5.0
29382,brinquedos,58.0,382.0,1.0
29383,eletronicos,51.0,865.0,1.0
29384,utilidades_domesticas,43.0,595.0,1.0
29385,automotivo,54.0,1340.0,3.0
29386,moveis_decoracao,42.0,378.0,2.0
29387,utilidades_domesticas,46.0,280.0,2.0
29388,automotivo,57.0,740.0,5.0
29389,cama_mesa_banho,58.0,58.0,1.0
29390,cama_mesa_banho,55.0,427.0,1.0
29391,telefonia,58.0,665.0,2.0
29392,telefonia_fixa,55.0,1172.0,5.0
29393,brinquedos,27.0,409.0,1.0
29394,perfumaria,34.0,315.0,2.0
29395,livros_interesse_geral,52.0,1181.0,1.0
29396,bebes,54.0,1405.0,4.0
29397,cama_mesa_banho,59.0,184.0,2.0
29398,informatica_acessorios,42.0,461.0,1.0
29399,moveis_decoracao,53.0,280.0,1.0
29400,telefonia_fixa,48.0,3127.0,3.0
29401,cama_mesa_banho,44.0,482.0,1.0
29402,esporte_lazer,15.0,328.0,2.0
29403,construcao_ferramentas_construcao,59.0,1164.0,4.0
29404,moveis_escritorio,44.0,2233.0,1.0
29405,pcs,57.0,975.0,1.0
29406,brinquedos,60.0,789.0,2.0
29407,automotivo,58.0,160.0,1.0
29408,beleza_saude,60.0,575.0,1.0
29409,ferramentas_jardim,40.0,1039.0,5.0
29410,automotivo,54.0,1307.0,6.0
29411,instrumentos_musicais,50.0,332.0,5.0
29412,esporte_lazer,28.0,734.0,6.0
29413,telefonia,58.0,637.0,2.0
29414,beleza_saude,47.0,605.0,1.0
29415,beleza_saude,40.0,779.0,3.0
29416,cool_stuff,54.0,1596.0,2.0
29417,esporte_lazer,46.0,1105.0,1.0
29418,ferramentas_jardim,50.0,1109.0,1.0
29419,relogios_presentes,54.0,190.0,1.0
29420,brinquedos,38.0,480.0,1.0
29421,informatica_acessorios,45.0,1464.0,2.0
29422,cool_stuff,56.0,1024.0,1.0
29423,esporte_lazer,42.0,877.0,1.0
29424,moveis_decoracao,39.0,94.0,5.0
29425,telefonia,59.0,752.0,6.0
29426,cama_mesa_banho,51.0,441.0,2.0
29427,beleza_saude,56.0,1213.0,1.0
29428,eletronicos,47.0,662.0,1.0
29429,brinquedos,48.0,1416.0,2.0
29430,cama_mesa_banho,58.0,223.0,1.0
29431,automotivo,60.0,728.0,5.0
29432,esporte_lazer,38.0,687.0,1.0
29433,brinquedos,29.0,946.0,1.0
29434,esporte_lazer,28.0,406.0,1.0
29435,moveis_decoracao,52.0,620.0,1.0
29436,cama_mesa_banho,42.0,497.0,1.0
29437,eletrodomesticos_2,60.0,982.0,4.0
29438,eletronicos,60.0,1565.0,5.0
29439,eletroportateis,53.0,361.0,1.0
29440,papelaria,41.0,742.0,1.0
29441,esporte_lazer,47.0,462.0,1.0
29442,utilidades_domesticas,19.0,934.0,3.0
29443,informatica_acessorios,33.0,1084.0,2.0
29444,telefonia,59.0,1460.0,2.0
29445,beleza_saude,56.0,2197.0,3.0
29446,relogios_presentes,52.0,557.0,1.0
29447,cool_stuff,60.0,585.0,2.0
29448,moveis_decoracao,60.0,87.0,1.0
29449,cool_stuff,23.0,652.0,2.0
29450,informatica_acessorios,34.0,1078.0,2.0
29451,beleza_saude,36.0,2221.0,1.0
29452,cama_mesa_banho,54.0,212.0,1.0
29453,beleza_saude,56.0,1897.0,5.0
29454,utilidades_domesticas,58.0,1567.0,1.0
29455,cool_stuff,38.0,666.0,2.0
29456,cama_mesa_banho,54.0,284.0,2.0
29457,cama_mesa_banho,57.0,495.0,2.0
29458,papelaria,59.0,251.0,6.0
29459,relogios_presentes,52.0,220.0,1.0
29460,moveis_decoracao,34.0,354.0,1.0
29461,esporte_lazer,19.0,548.0,1.0
29462,utilidades_domesticas,52.0,513.0,3.0
29463,fashion_calcados,57.0,404.0,4.0
29464,cool_stuff,22.0,1231.0,1.0
29465,esporte_lazer,41.0,569.0,1.0
29466,perfumaria,47.0,466.0,6.0
29467,utilidades_domesticas,40.0,545.0,2.0
29468,construcao_ferramentas_seguranca,49.0,342.0,4.0
29469,perfumaria,56.0,451.0,1.0
29470,telefonia,53.0,1307.0,2.0
29471,perfumaria,43.0,574.0,1.0
29472,eletronicos,60.0,517.0,4.0
29473,pet_shop,54.0,3379.0,1.0
29474,cama_mesa_banho,58.0,663.0,1.0
29475,pet_shop,51.0,346.0,1.0
